,track_name,track_id,artist_name,artist_id,album_name,album_id,popularity,mood,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
1715,I Fall Apart,75ZvA4QfFiZvzhj2xkaWAh,Post Malone,246dkjvS1zLTtiykXe5h60,Stoney (Deluxe),5s0rmjP8XOPhP6HhqOhuyC,80,Sad,0.556,0.538,8,-5.408,0,0.0382,0.0689,0.0,0.196,0.291,143.95,audio_features,223347,4
1716,One Day,27r2uANqwK7XbsiAZnzf9e,Tate McRae,45dkTj5sMRSjrmBSBeiHym,One Day,5Q1DDLoSIkSgwPCGH6luio,53,Sad,0.52,0.119,0,-12.148,1,0.0407,0.922,0.0,0.0883,0.355,69.217,audio_features,202496,4
1717,Complicated,0jllH0usRFD4LJkJnGK9Lf,Olivia O'Brien,1QRj3hoop9Mv5VvHQkwPEp,Complicated,18IaOJpyXfqbOsZIqmnfpZ,71,Sad,0.657,0.355,7,-12.044,1,0.0714,0.694,0.000427,0.123,0.0808,74.99,audio_features,189000,4
1718,If By Chance,21dpBHPTV7ythCHBI6Slcw,Ruth B.,2WzaAvm2bBCf4pEhyuDgCY,Safe Haven,6FgtuX3PtiB5civjHYhc52,72,Sad,0.405,0.279,10,-8.099,1,0.0334,0.881,0.0,0.0933,0.256,119.85,audio_features,303653,4
1719,Superficial Love,5hwh37sTi84MVhCBMWzhGE,Ruth B.,2WzaAvm2bBCf4pEhyuDgCY,The Intro,4gS6995dvPQJf80VBtoxi8,68,Sad,0.477,0.242,8,-9.162,1,0.0529,0.928,0.0,0.0818,0.488,43.509,audio_features,207973,4
1720,That's Us,7sTDqaGUr9NM8NHQ5SNHi1,Anson Seabra,2jHp7gQArCQrlMvdrIVFCg,Songs I Wrote in My Bedroom,46NEhlXaMzNTg19kSBthTv,66,Sad,0.621,0.108,10,-15.399,1,0.0493,0.968,1.67e-05,0.137,0.204,129.285,audio_features,270462,4
1721,scared,6r2JV75tE0vNgNCv4HKsBC,Jeremy Zucker,3gIRvgZssIb9aiirIg0nI3,brent,16mjtcKPxpQ4ajFHmJ0hJC,66,Sad,0.583,0.075,5,-15.843,1,0.0726,0.933,1.4e-06,0.111,0.347,108.418,audio_features,207520,4
1722,solo,3Ca34mFUBOXwWhWxfOsUv3,ERRE,5OugQZ3PqgRofo9mtzVYN3,solo,7GqXnEzfhxnXYFdutyomuG,54,Sad,0.41,0.324,5,-11.938,1,0.0597,0.963,0.000154,0.156,0.282,173.983,audio_features,228741,3
1723,Distantes,0o3DbryDgbWANJNZJo8x9R,Dariell Cano,5aCpXuqGhGgQhqHtGObmJT,Distantes,2bLiF7ZGHwIHco3WGb9vsM,45,Sad,0.486,0.459,0,-8.366,1,0.0299,0.719,0.0,0.17,0.407,113.372,audio_features,213439,4
1724,J.,4lUsBLTAiufWocWtg4H0my,Ivan Cornejo,6PH3FLQAxtqYy46Zv08bpV,Dañado,1i5VsPI1sXn847oHyXyZCh,68,Sad,0.408,0.47,10,-10.149,1,0.0893,0.666,5.44e-05,0.0926,0.0953,51.66,audio_features,234613,4
1725,Esta Noche,6FJbKBPUiFVPC4e5S3uesc,Yahritza Y Su Esencia,51ZSh80McCt7vbqHouzW0A,Esta Noche,1uVGFC7Zio3Sc4UTfz4Y7Y,72,Sad,0.697,0.755,2,-4.568,0,0.0366,0.474,0.0,0.115,0.623,147.964,audio_features,189750,3
1726,Terminaste Perdiendo,6MUOoy2N11fdY9SSLujiyh,Leonilo Jaimes,0n7CmDFQT0O48cLiBHx7XH,Terminaste Perdiendo,3jrWrC8ThBb1TQejK14n0v,45,Sad,0.541,0.543,10,-7.46,0,0.0344,0.635,0.0,0.114,0.461,85.836,audio_features,258864,4
1727,Mi Despedida,6Svlf7ToRwf8VFaHWpdN9O,Los Del Limit,4pQxRQ2bUyVpk89wzztCLw,Mi Despedida,23INaDzOxYRJqQOm5X2Twv,67,Sad,0.531,0.491,7,-8.636,0,0.0584,0.44,0.00116,0.128,0.363,110.228,audio_features,196065,4
1728,HASTA LA MUERTE,3qAJAUr7yc9bPDx4ESt6ND,Eslabon Armado,0XeEobZplHxzM9QzFQWLiR,NOSTALGIA,72rN7YPXX4BxMQ3nNmipAd,74,Sad,0.555,0.832,11,-3.691,1,0.0412,0.28,0.0,0.0894,0.43,170.124,audio_features,209903,3
1729,Junto A Tí,6Vjznt4fAGn3rFTuP4EJIC,DannyLux,6ElqtIfQsAkEYypgfJIjeK,Junto A Tí,7mBK2LPlyhQTi3WLM00j7r,60,Sad,0.379,0.7,4,-6.494,0,0.0367,0.142,0.0,0.0995,0.822,189.733,audio_features,193923,3
1730,Dulcito e Coco,3tD4abUOGHZHeL1eOl0gyy,Cachas De Oro,17FY0cfPgTE9dHFHU7kxcU,Dulcito e Coco,74yUD8QPWPKOFsyLS93g92,41,Sad,0.558,0.465,8,-7.423,1,0.0309,0.734,0.0,0.0824,0.488,169.737,audio_features,198124,4
1731,1004 Kilómetros,0pt0wjZNeFOMIeCudmXRrl,Junior H,7Gi6gjaWy3DxyilpF1a8Is,Jimmy Humilde Presenta Lo Mejor De Las Calles Edición Mexico,43R7kF6zEbcmD3A5CWwBnv,73,Sad,0.651,0.567,11,-6.477,0,0.0301,0.671,0.000373,0.126,0.521,96.845,audio_features,277167,4
1732,Cuando Tú Me Miras,5kItv0UayV5g4Xs9FMshDR,Eslabon Armado,0XeEobZplHxzM9QzFQWLiR,"Tu Veneno Mortal, Vol. 2",3SF8e5ewF7PaqWw6rPnfEg,72,Sad,0.618,0.644,8,-10.663,1,0.0296,0.451,0.000105,0.352,0.861,98.721,audio_features,155125,3
1733,Perro Abandonado,2Xibft7dpTSCS9EQk5mQs0,Ivan Cornejo,6PH3FLQAxtqYy46Zv08bpV,Perro Abandonado,36l93OeIGI6bU9VmET5DlI,69,Sad,0.561,0.635,11,-8.668,0,0.0345,0.492,1.27e-06,0.0945,0.4,147.094,audio_features,211199,3
1734,Dias Nublados,7xQrt5TkFBBmlTEPJvXTH8,Junior H,7Gi6gjaWy3DxyilpF1a8Is,MUSICA <3,1wAx2wnAA7F1SRrznW2GcH,68,Sad,0.739,0.689,0,-4.859,0,0.0284,0.43,0.00318,0.102,0.4,99.984,audio_features,221888,3
1735,SI SUPIERAS,7KDYKPhxFFRDBSbgcfLxUT,Eslabon Armado,0XeEobZplHxzM9QzFQWLiR,NOSTALGIA,72rN7YPXX4BxMQ3nNmipAd,77,Sad,0.642,0.768,0,-3.674,1,0.0248,0.208,0.0,0.225,0.546,97.485,audio_features,227815,3
1736,Nuestras metas,3jAm5zs7oSKWv5UkrTFYBQ,Ivan Orozco,3WG2Qwav9SV56V57SFe92i,Nuestras metas,1K1EUCVp9qWENfEG0ShLBK,64,Sad,0.701,0.504,11,-7.321,1,0.0259,0.559,6.66e-05,0.107,0.408,97.46,audio_features,254769,3
1737,Llamadas Perdidas,2Njnz4h488q7hT6hRXuwQT,Ivan Cornejo,6PH3FLQAxtqYy46Zv08bpV,Llamadas Perdidas,4Nkw7UzpoBnf8gasrKjncS,57,Sad,0.448,0.347,9,-10.08,0,0.0337,0.228,0.003,0.0891,0.254,83.485,audio_features,261856,4
1738,Enamorado,5zC6Pptql0n3P7iAhn3ggg,Los Aptos,4tenlYn9MG8Fda3OyDtPRO,Del Corazon,6bO4zC2EXhT7AEFtowvb3C,63,Sad,0.494,0.22,2,-17.305,0,0.0446,0.372,0.941,0.131,0.104,118.29,audio_features,245201,4
1739,Dejalo Ir,2f1u0yTIYN95nmScvQmZiQ,Yahritza Y Su Esencia,51ZSh80McCt7vbqHouzW0A,Obsessed,1r0GC7OLM12sPncbIMWiUC,67,Sad,0.781,0.705,5,-4.3,1,0.0259,0.418,0.0,0.0771,0.84,137.997,audio_features,177420,3
1740,Tristeza Y Traicion,6dRAEG6dmMfP5SS9Vh1s56,DannyLux,6ElqtIfQsAkEYypgfJIjeK,Love </3,6dgBlaN3n2sALXgwzIRmBn,67,Sad,0.521,0.761,5,-8.896,0,0.0372,0.14,0.001,0.0847,0.851,61.903,audio_features,219000,4
1741,Jueves 10,7KoyXL9zghiNpXkb5iVDyj,Junior H,7Gi6gjaWy3DxyilpF1a8Is,Atrapado en un Sueño,4UmrKzDJX0agxs2VF9lkaF,69,Sad,0.614,0.56,4,-7.68,0,0.0378,0.305,4.99e-06,0.106,0.538,155.293,audio_features,287929,3
1742,Está Noche,6uOMIOljAGYvk0pVMpYxFI,Nivel Codiciado,5aHKxMwIrPVwy4m6FTOiXK,Está Noche,2vR2wBrb5I4UKOVyMxxVz8,66,Sad,0.653,0.752,2,-8.083,0,0.0355,0.345,0.0,0.117,0.718,97.806,audio_features,124267,3
1743,Psicodelica,6HzREffgQ16b7Rlrr6BY0m,Junior H,7Gi6gjaWy3DxyilpF1a8Is,MUSICA <3,1wAx2wnAA7F1SRrznW2GcH,67,Sad,0.686,0.615,9,-5.551,1,0.0245,0.365,6.24e-05,0.142,0.57,105.202,audio_features,253606,3
1744,Préstame Tu Corazón,1bnSKjuPEd8FPACxqA5Mos,Efecto Elegante,0NHX4tbvyRotP1QBhjTHX3,Préstame Tu Corazón,193sAyinQJCfAe9rWjUH36,76,Sad,0.606,0.29,2,-9.84,0,0.0378,0.65,0.0,0.0809,0.643,144.583,audio_features,182073,3
1745,Está Dañada,6G2xXQRSZlEzYsUEb3uvuR,Ivan Cornejo,6PH3FLQAxtqYy46Zv08bpV,Alma Vacía,4DmITPOATTsiWEWtJrPqkk,77,Sad,0.405,0.565,1,-9.266,0,0.0372,0.38,0.0195,0.107,0.166,159.892,audio_features,214149,3
1746,Me Estoy Enamorando - en Vivo,43UQAAZQB9eVlZhdz5pnt1,Marca MP,44mEtidu0VdRkIqO4IbkNa,Desde El Cantón (en Vivo),2c3E1sKcWvcIt1lxYbiqgv,66,Sad,0.672,0.406,5,-8.361,1,0.0382,0.671,0.000258,0.308,0.909,155.722,audio_features,173664,4
1747,Nuestra Felicidad,7f2mAgfVjPp2m0hfVKrHN9,DannyLux,6ElqtIfQsAkEYypgfJIjeK,Las Dos Caras Del Amor,30Zq5q0nnyLYluf1ZmsvF7,64,Sad,0.669,0.289,3,-13.119,1,0.0389,0.0699,0.000649,0.2,0.524,100.022,audio_features,198000,4
1748,La Neta,6KLCHorfObfTNApurEUdAq,Los Del Limit,4pQxRQ2bUyVpk89wzztCLw,La Neta,1TQtXw5mgUBjaYx73KXSap,59,Sad,0.705,0.305,9,-10.034,1,0.0362,0.806,0.0,0.105,0.319,120.222,audio_features,137541,4
1749,Yo Te Necesito - En vivo,6Yjh5hEKRWoQRM3ltyBOIt,Marca MP,44mEtidu0VdRkIqO4IbkNa,"Las Preferidas, Vol. 2 (En vivo)",7drHvS63o9Crp4k85GNo9D,65,Sad,0.501,0.394,9,-6.702,1,0.0402,0.82,8.44e-06,0.319,0.825,176.897,audio_features,188918,3
1750,Me Vuelves Loco,5dCkGth7tNwJzX19iKKKKr,Officialalex425,2cmqbSrv0RSUeYRuWkqSiQ,Me Vuelves Loco,7a3pecJxQO32p5KeC7FnW4,54,Sad,0.64,0.319,4,-14.691,0,0.0403,0.278,0.122,0.165,0.6,150.315,audio_features,276901,3
1751,Lo Que Construimos - Spotify Singles,5YCs2XXzIFHADPntqJ2jqv,Virlan Garcia,0vjeBgTzYTwmYoVySJzXGD,Lo Que Construimos - Spotify Singles,7ewtzbOUdPhT85PQ6onKEF,69,Sad,0.683,0.388,2,-6.03,1,0.0292,0.837,0.0,0.181,0.836,137.197,audio_features,219223,4
1752,Que Te Vas,5YgpBbSqDc50OOVDahLoJZ,T3R Elemento,34nbQa7Hug9DYkRJpfKNFv,Our Wave Nuestra Ola,7k3KEedw9YYKrgSrIKknuo,66,Sad,0.602,0.527,6,-9.487,1,0.0296,0.558,0.0,0.0873,0.798,90.082,audio_features,206339,3
1753,Madrid,4At5UqkhN2soNreIhYdx5X,Natanael Cano,0elWFr7TW8piilVRYJUe4P,NataKong,2irmTvrbuG1ox2Qa6R8J1L,66,Sad,0.584,0.545,3,-8.559,0,0.0312,0.71,0.0,0.154,0.504,159.895,audio_features,201750,3
1754,Las Razones,1iYYianrZZiSmIKldBfFq9,Los Del Limit,4pQxRQ2bUyVpk89wzztCLw,The Life in Your Eyes,7hnH4pDgMDP4veSuZ7Uxlz,64,Sad,0.444,0.603,6,-8.817,0,0.136,0.507,0.0,0.112,0.48,172.254,audio_features,249422,3
1755,Eres Tu / </3,1gmsRzmvvfstrm9etnz1HL,Alejandroo,4wHL1OX8yZPTXoRrIycyYQ,Eres Tu / </3,5cvzSX2TePn1YKX4UGDUFx,52,Sad,0.501,0.218,8,-13.16,1,0.0474,0.831,0.0317,0.0829,0.0791,126.021,audio_features,205634,1
1756,Que Fue Lo Que Paso,3ewS8DYitFRgZBv9X4f7qZ,Marca MP,44mEtidu0VdRkIqO4IbkNa,Flores,1JWDyNqyEL0FQBaM1jc6KO,62,Sad,0.623,0.287,3,-9.885,1,0.0385,0.711,4.31e-06,0.0663,0.704,137.074,audio_features,227553,3
1757,Me Cansé,3H5l8J3Jqxjz17l5T3r1hI,Leonilo Jaimes,0n7CmDFQT0O48cLiBHx7XH,Me Cansé,7nVUBzcGrEISaNM2iHGwr7,52,Sad,0.383,0.544,0,-7.415,1,0.0319,0.458,0.0,0.298,0.413,175.059,audio_features,301642,3
1758,Volveremos,0atD69P4fKr8nBUi1FXBzX,Junior H,7Gi6gjaWy3DxyilpF1a8Is,Mi Vida En Un Cigarro 2,3ind4Ir3JMazCITxWQajDb,58,Sad,0.743,0.586,2,-4.708,1,0.0308,0.0375,1.3e-05,0.1,0.233,124.978,audio_features,328982,4
1759,Soy El Unico,6HJIZUOiZDE814XMhRGSZN,Yahritza Y Su Esencia,51ZSh80McCt7vbqHouzW0A,Soy El Unico,5oPFcz7IZOyJKNdJ08HXQl,81,Sad,0.708,0.449,4,-4.369,0,0.0286,0.451,0.0,0.111,0.63,84.396,audio_features,214000,1
1760,Zaguf Roma,6q2afTIs8vAZTgpgcFctK1,Los Del Limit,4pQxRQ2bUyVpk89wzztCLw,Beyond The Limit,5KwiZ0Ly7gpV8t7uvX7ZvT,61,Sad,0.431,0.43,9,-9.088,1,0.091,0.205,3.29e-05,0.174,0.531,179.861,audio_features,187250,3
1761,Diablo,2xmH5KTkTsRWAxxHbXJkoL,Bajo Perfil,04CzckYeljqT6be7fR954D,En Donde Quedo Yo,0fFL3CyMKpIA6OOfjKlDWo,57,Sad,0.702,0.514,4,-8.843,0,0.0585,0.682,0.0,0.313,0.827,82.807,audio_features,168625,1
1762,Substancias,6djaJe3bY5R2FAqjPmnK4X,Esteban Gabriel,6RPeBghYnSwGV6FOw7huuN,Substancias,7A0S7gIKQDXGMPuSqC3oKb,52,Sad,0.631,0.429,7,-9.551,1,0.0395,0.43,6.99e-06,0.1,0.444,120.748,audio_features,204213,4
1763,Mientras Duermes,22PH5e4SxE8EPI5YVc0Zin,Virlan Garcia,0vjeBgTzYTwmYoVySJzXGD,Mientras Duermes,3MZAzqL04CpxMuymwFdA8j,65,Sad,0.757,0.468,10,-4.138,1,0.0391,0.668,0.0,0.0979,0.635,139.964,audio_features,187448,3
1764,Una en Un Millon,2fuftZ5cJqs2T2lZqDVr5y,Amigos De La Cuadra,5GArqt3wMxHacJWynHFpMY,Niña Fiel,3KpHEtgSEBgbycuWbZFcCV,52,Sad,0.749,0.616,5,-6.494,0,0.0284,0.413,7.66e-06,0.106,0.542,97.547,audio_features,129023,3
1765,La Realidad,4EIORNEyx8Ig5zK636Ghvl,Distinto,5CiNuMeCD53LOJd4M2HDBz,Noches Tristes,7ij7G7ihXtmrFey0lLllDa,53,Sad,0.694,0.68,2,-10.271,0,0.0319,0.251,0.000103,0.106,0.516,79.998,audio_features,261547,3
1766,Ya acabó - Con Becky G,0OPiOIAyw2FUjKm8PXBGhq,Marca MP,44mEtidu0VdRkIqO4IbkNa,Ya acabó (Con Becky G),6XZejfd76Y8JU23nnaVDTc,78,Sad,0.612,0.44,0,-5.894,1,0.034,0.762,2.56e-06,0.0858,0.683,133.872,audio_features,176459,4
1767,Tiempo,4hupfKQFsQuj55bMNMbk4r,ERRE,5OugQZ3PqgRofo9mtzVYN3,Tiempo,0YK6koGYXva8aceQpman6H,55,Sad,0.705,0.358,7,-16.984,1,0.0344,0.758,4.84e-05,0.161,0.417,119.021,audio_features,141199,4
1768,Tu Lindo Corazon,6oM0BoUKb4m73WROmGimUj,Juan Botello,5zlYhimcIYTuKMu6RFydDk,Tu Lindo Corazon,5hSsxcACAGLsEqMNG6w4th,48,Sad,0.353,0.5,4,-10.17,0,0.0303,0.358,3.61e-06,0.0919,0.581,84.592,audio_features,180197,3
1769,Airplanes,5DZjm7FxWFoAamWPegY7cM,Proximo Nivel,3aEa0X3wMYErFrys1jgV94,Proximo Nivel,3Mh5n49gD1gafG2e83Emjk,45,Sad,0.466,0.713,1,-5.127,0,0.0419,0.757,0.0,0.0746,0.715,154.572,audio_features,190000,3
1770,Te Gusta La Loquera,7d6bOOk4QUDfEbxLa7Gsil,George Rhoads,0UMwp0Y8VxfNpdMALNnd5y,Te Gusta La Loquera,0yuvjX1IIfzunRGzqefwNN,43,Sad,0.56,0.303,0,-12.278,1,0.0308,0.572,0.0,0.188,0.659,124.074,audio_features,187500,3
1771,Loco y Enamorado,5iAqV54YrGxX0t7ks3CMqQ,Officialalex425,2cmqbSrv0RSUeYRuWkqSiQ,Loco y Enamorado,6LdEvPHHmTenzOEJqwZsq5,47,Sad,0.769,0.324,1,-11.023,1,0.0272,0.591,0.000121,0.114,0.734,85.022,audio_features,126772,3
1772,Boyfriends,6qj02zSeEJGWZ4c0dn5QzJ,Harry Styles,6KImCVD70vtIoJWnq6nGn3,Harry's House,5r36AJ6VOJtp00oxSkBZ5h,86,Sad,0.417,0.202,0,-10.976,1,0.0357,0.935,0.0,0.108,0.323,118.029,audio_features,194544,4
1773,Lonely (with benny blanco),3S8jK1mGzQi24ilFb45DAZ,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Justice,5dGWwsZ9iB2Xc3UKR0gif2,74,Sad,0.619,0.241,11,-7.102,0,0.046,0.9,0.0,0.116,0.0719,79.461,audio_features,149190,4
1774,Easy On Me,46IZ0fSY2mpAiktS3KOqds,Adele,4dpARuHxo51G3z768sgnrY,30,21jF5jlMtzo94wbxmJ18aa,84,Sad,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,audio_features,224695,4
1775,As the World Caves In,7LAmsNJpBaNvNg7VZPXxSv,Sarah Cothran,3kft86DbqCNr7rjq3pEj0G,As the World Caves In,7fy6bIIBMLjfdvyPpmv8Ci,2,Sad,0.372,0.255,7,-6.834,1,0.0344,0.436,0.0,0.33,0.254,114.402,audio_features,161613,1
1776,As the World Caves In,7LAmsNJpBaNvNg7VZPXxSv,Sarah Cothran,3kft86DbqCNr7rjq3pEj0G,As the World Caves In,7fy6bIIBMLjfdvyPpmv8Ci,2,Sad,0.372,0.255,7,-6.834,1,0.0344,0.436,0.0,0.33,0.254,114.402,audio_features,161613,1
1777,As the World Caves In,7LAmsNJpBaNvNg7VZPXxSv,Sarah Cothran,3kft86DbqCNr7rjq3pEj0G,As the World Caves In,7fy6bIIBMLjfdvyPpmv8Ci,2,Sad,0.372,0.255,7,-6.834,1,0.0344,0.436,0.0,0.33,0.254,114.402,audio_features,161613,1
1778,As the World Caves In,7LAmsNJpBaNvNg7VZPXxSv,Sarah Cothran,3kft86DbqCNr7rjq3pEj0G,As the World Caves In,7fy6bIIBMLjfdvyPpmv8Ci,2,Sad,0.372,0.255,7,-6.834,1,0.0344,0.436,0.0,0.33,0.254,114.402,audio_features,161613,1
1779,As the World Caves In,7LAmsNJpBaNvNg7VZPXxSv,Sarah Cothran,3kft86DbqCNr7rjq3pEj0G,As the World Caves In,7fy6bIIBMLjfdvyPpmv8Ci,2,Sad,0.372,0.255,7,-6.834,1,0.0344,0.436,0.0,0.33,0.254,114.402,audio_features,161613,1
1780,As the World Caves In,7LAmsNJpBaNvNg7VZPXxSv,Sarah Cothran,3kft86DbqCNr7rjq3pEj0G,As the World Caves In,7fy6bIIBMLjfdvyPpmv8Ci,2,Sad,0.372,0.255,7,-6.834,1,0.0344,0.436,0.0,0.33,0.254,114.402,audio_features,161613,1
1781,As the World Caves In,7LAmsNJpBaNvNg7VZPXxSv,Sarah Cothran,3kft86DbqCNr7rjq3pEj0G,As the World Caves In,7fy6bIIBMLjfdvyPpmv8Ci,2,Sad,0.372,0.255,7,-6.834,1,0.0344,0.436,0.0,0.33,0.254,114.402,audio_features,161613,1
1782,As the World Caves In,7LAmsNJpBaNvNg7VZPXxSv,Sarah Cothran,3kft86DbqCNr7rjq3pEj0G,As the World Caves In,7fy6bIIBMLjfdvyPpmv8Ci,2,Sad,0.372,0.255,7,-6.834,1,0.0344,0.436,0.0,0.33,0.254,114.402,audio_features,161613,1
1783,As the World Caves In,7LAmsNJpBaNvNg7VZPXxSv,Sarah Cothran,3kft86DbqCNr7rjq3pEj0G,As the World Caves In,7fy6bIIBMLjfdvyPpmv8Ci,2,Sad,0.372,0.255,7,-6.834,1,0.0344,0.436,0.0,0.33,0.254,114.402,audio_features,161613,1
1784,Space Song,1ujxjsoNvh4XgS2fUNwkZ2,Beach House,56ZTgzPBDge0OvCGgMO3OY,Depression Cherry,5tTmosmyV33wCiwniZc4Qs,73,Sad,0.509,0.79,0,-7.105,0,0.0293,0.218,0.125,0.144,0.625,147.073,audio_features,320467,4
1785,Space Song,1ujxjsoNvh4XgS2fUNwkZ2,Beach House,56ZTgzPBDge0OvCGgMO3OY,Depression Cherry,5tTmosmyV33wCiwniZc4Qs,73,Sad,0.509,0.79,0,-7.105,0,0.0293,0.218,0.125,0.144,0.625,147.073,audio_features,320467,4
1786,Space Song,1ujxjsoNvh4XgS2fUNwkZ2,Beach House,56ZTgzPBDge0OvCGgMO3OY,Depression Cherry,5tTmosmyV33wCiwniZc4Qs,73,Sad,0.509,0.79,0,-7.105,0,0.0293,0.218,0.125,0.144,0.625,147.073,audio_features,320467,4
1787,Space Song,1ujxjsoNvh4XgS2fUNwkZ2,Beach House,56ZTgzPBDge0OvCGgMO3OY,Depression Cherry,5tTmosmyV33wCiwniZc4Qs,73,Sad,0.509,0.79,0,-7.105,0,0.0293,0.218,0.125,0.144,0.625,147.073,audio_features,320467,4
1788,"Elliot's Song (with Dominic Fike, Zendaya & Labrinth)",5BjcI61j62j5lDmJowxcRG,Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,EUPHORIA SEASON 2 OFFICIAL SCORE (FROM THE HBO ORIGINAL SERIES),43tSLc6ZxW8TTRLrBO0SU1,55,Sad,0.419,0.306,4,-15.255,1,0.107,0.849,0.0,0.125,0.33,93.885,audio_features,150320,4
1789,The Night We Met,0QZ5yyl6B6utIWkxeBDxQN,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,Strange Trails,3yoNZlqerJnsnMN5EDwwBS,78,Sad,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,audio_features,208212,3
1790,The Night We Met,0QZ5yyl6B6utIWkxeBDxQN,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,Strange Trails,3yoNZlqerJnsnMN5EDwwBS,78,Sad,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,audio_features,208212,3
1791,The Night We Met,0QZ5yyl6B6utIWkxeBDxQN,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,Strange Trails,3yoNZlqerJnsnMN5EDwwBS,78,Sad,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,audio_features,208212,3
1792,The Night We Met,0QZ5yyl6B6utIWkxeBDxQN,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,Strange Trails,3yoNZlqerJnsnMN5EDwwBS,78,Sad,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,audio_features,208212,3
1793,Where's My Love,2NeM9rfWo70KQej9GxeaoL,SYML,6AyATGg7mDgBlZ4N5uNog0,SYML,2Hz6tGm9vVbjYWgpANWp5E,26,Sad,0.608,0.358,0,-10.018,0,0.0253,0.854,0.0186,0.113,0.365,103.94,audio_features,202010,4
1794,Where's My Love,2NeM9rfWo70KQej9GxeaoL,SYML,6AyATGg7mDgBlZ4N5uNog0,SYML,2Hz6tGm9vVbjYWgpANWp5E,26,Sad,0.608,0.358,0,-10.018,0,0.0253,0.854,0.0186,0.113,0.365,103.94,audio_features,202010,4
1795,Where's My Love,2NeM9rfWo70KQej9GxeaoL,SYML,6AyATGg7mDgBlZ4N5uNog0,SYML,2Hz6tGm9vVbjYWgpANWp5E,26,Sad,0.608,0.358,0,-10.018,0,0.0253,0.854,0.0186,0.113,0.365,103.94,audio_features,202010,4
1796,Where's My Love,2NeM9rfWo70KQej9GxeaoL,SYML,6AyATGg7mDgBlZ4N5uNog0,SYML,2Hz6tGm9vVbjYWgpANWp5E,26,Sad,0.608,0.358,0,-10.018,0,0.0253,0.854,0.0186,0.113,0.365,103.94,audio_features,202010,4
1797,Where's My Love,2NeM9rfWo70KQej9GxeaoL,SYML,6AyATGg7mDgBlZ4N5uNog0,SYML,2Hz6tGm9vVbjYWgpANWp5E,26,Sad,0.608,0.358,0,-10.018,0,0.0253,0.854,0.0186,0.113,0.365,103.94,audio_features,202010,4
1798,Where's My Love,2NeM9rfWo70KQej9GxeaoL,SYML,6AyATGg7mDgBlZ4N5uNog0,SYML,2Hz6tGm9vVbjYWgpANWp5E,26,Sad,0.608,0.358,0,-10.018,0,0.0253,0.854,0.0186,0.113,0.365,103.94,audio_features,202010,4
1799,Where's My Love,2NeM9rfWo70KQej9GxeaoL,SYML,6AyATGg7mDgBlZ4N5uNog0,SYML,2Hz6tGm9vVbjYWgpANWp5E,26,Sad,0.608,0.358,0,-10.018,0,0.0253,0.854,0.0186,0.113,0.365,103.94,audio_features,202010,4
1800,Where's My Love,2NeM9rfWo70KQej9GxeaoL,SYML,6AyATGg7mDgBlZ4N5uNog0,SYML,2Hz6tGm9vVbjYWgpANWp5E,26,Sad,0.608,0.358,0,-10.018,0,0.0253,0.854,0.0186,0.113,0.365,103.94,audio_features,202010,4
1801,Where's My Love,2NeM9rfWo70KQej9GxeaoL,SYML,6AyATGg7mDgBlZ4N5uNog0,SYML,2Hz6tGm9vVbjYWgpANWp5E,26,Sad,0.608,0.358,0,-10.018,0,0.0253,0.854,0.0186,0.113,0.365,103.94,audio_features,202010,4
1802,Visiting Hours,44V6EzbUSYgyfsNiP0FrlA,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,Visiting Hours,3Pl0yCO51uGkr5tFlD6bWN,73,Sad,0.471,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609,audio_features,215507,4
1803,Is It Just Me? (feat. JP Cooper),754zNJgoWQaGETFzSYVlmC,Emily Burns,6Gi8ZaXGx8MK79HwzXpuVZ,Is It Just Me?,3DgJhCabZjQ3zMcw0E8zWX,66,Sad,0.478,0.339,4,-7.355,1,0.0544,0.688,0.0,0.104,0.288,145.441,audio_features,203300,4
1804,Psychopath,1bRpAoj8CvguxDwMbVXC4e,Malachi Gagnon,5ypiXY7PJ0KSUk5YbaNv3t,Psychopath,6ju6sz7I9tedL6zTu4U8wF,52,Sad,0.481,0.411,1,-10.706,1,0.0289,0.185,0.0,0.131,0.118,75.005,audio_features,202057,4
